update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
96 0 0 1 0 1 0 0 0 0 0 
96 1 1 0 0 1 0 0 0 0 0 
96 2 1 0 0 0 1 0 0 0 0 
96 3 0 0 0 0 0 0 0 0 0 
96 4 0 1 0 1 0 0 0 0 0 
96 5 1 0 0 0 0 0 0 0 0 
96 6 0 0 0 0 0 0 0 0 0 
96 7 1 0 0 0 1 0 0 0 0 
96 8 0 1 0 1 0 0 0 0 0 
96 9 0 1 0 1 0 0 0 0 0 
96 10 1 0 0 1 0 0 0 0 0 
96 11 0 0 0 0 0 0 0 0 0 
96 12 0 1 0 2 0 1 0 0 0 
96 13 1 0 0 0 1 0 0 0 0 
96 14 1 0 0 0 1 0 0 0 0 
96 15 1 0 0 0 1 0 0 0 0 
96 16 0 0 0 0 0 0 0 0 0 
96 17 0 1 0 1 0 0 0 0 0 
96 18 0 1 0 1 0 0 0 0 0 
96 19 1 0 0 2 0 1 0 0 0 
96 20 0 0 0 0 0 0 0 0 0 
96 21 0 1 0 2 0 2 0 0 0 
96 22 0 0 0 0 0 0 0 0 0 
96 23 0 0 0 0 0 0 0 0 0 
96 24 1 0 0 1 0 0 0 0 0 
96 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
96 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
