update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
62 0 0 0 0 0 0 0 0 0 0 
62 1 0 0 0 0 0 0 0 0 0 
62 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 5 0 1 0 2 0 2 0 0 0 
62 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 9 0 1 0 2 0 2 0 0 0 
62 10 1 0 0 0 2 0 2 0 0 
62 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 12 0 0 0 0 0 0 0 0 0 
62 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 14 1 0 0 2 0 2 0 0 0 
62 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 16 0 1 0 2 0 2 0 0 0 
62 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 18 0 0 0 0 0 0 0 0 0 
62 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 20 0 0 0 0 0 0 0 0 0 
62 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 23 0 0 0 0 0 0 0 0 0 
62 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
62 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
