update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
97 0 0 1 0 2 0 1 0 0 0 
97 1 1 0 0 1 0 0 0 0 0 
97 2 1 0 0 0 1 0 0 0 0 
97 3 0 0 0 0 0 0 0 0 0 
97 4 0 1 0 2 0 1 0 0 0 
97 5 1 0 0 0 1 0 0 0 0 
97 6 1 0 0 0 1 0 0 0 0 
97 7 1 0 0 0 2 0 1 0 0 
97 8 0 1 0 1 0 0 0 0 0 
97 9 0 1 0 2 0 0 0 0 0 
97 10 1 0 0 1 0 0 0 0 0 
97 11 0 0 0 0 0 0 0 0 0 
97 12 0 1 0 2 0 2 0 0 0 
97 13 1 0 0 0 2 0 0 0 0 
97 14 1 0 0 0 1 0 0 0 0 
97 15 1 0 0 0 1 0 0 0 0 
97 16 0 1 0 1 0 0 0 0 0 
97 17 0 1 0 1 0 0 0 0 0 
97 18 0 1 0 1 0 0 0 0 0 
97 19 1 0 0 2 0 1 0 0 0 
97 20 1 0 0 1 0 0 0 0 0 
97 21 0 0 0 0 0 0 0 0 0 
97 22 0 1 0 1 0 0 0 0 0 
97 23 0 0 0 0 0 0 0 0 0 
97 24 1 0 0 1 0 0 0 0 0 
97 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
97 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
