update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
112 0 0 1 0 1 0 0 0 0 0 
112 1 1 0 0 0 1 0 0 0 0 
112 2 1 0 0 1 0 0 0 0 0 
112 3 0 0 0 0 0 0 0 0 0 
112 4 0 1 0 1 0 0 0 0 0 
112 5 0 1 0 1 0 0 0 0 0 
112 6 0 1 0 1 0 0 0 0 0 
112 7 1 0 0 1 0 0 0 0 0 
112 8 0 1 0 2 0 1 0 0 0 
112 9 1 0 0 0 1 0 0 0 0 
112 10 1 0 0 0 1 0 0 0 0 
112 11 0 1 0 2 0 2 0 0 0 
112 12 1 0 0 0 2 0 1 0 0 
112 13 0 1 0 1 0 0 0 0 0 
112 14 1 0 0 1 0 0 0 0 0 
112 15 1 0 0 2 0 1 0 0 0 
112 16 1 0 0 0 1 0 0 0 0 
112 17 0 1 0 1 0 0 0 0 0 
112 18 1 0 0 0 1 0 0 0 0 
112 19 0 0 0 0 0 0 0 0 0 
112 20 0 1 0 1 0 0 0 0 0 
112 21 1 0 0 0 2 0 2 0 0 
112 22 1 0 0 0 1 0 0 0 0 
112 23 0 1 0 1 0 0 0 0 0 
112 24 1 0 0 0 1 0 0 0 0 
112 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
112 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
