update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
130 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 12 0 0 0 0 0 0 0 0 0 
130 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 37 0 0 0 0 0 0 0 0 0 
130 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
130 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
