update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
25 0 1 0 0 0 2 0 2 0 0 
25 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 14 0 1 0 2 0 2 0 0 0 
25 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
25 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
