update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
53 0 1 0 0 0 2 0 2 0 0 
53 1 1 0 0 0 2 0 2 0 0 
53 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 5 0 1 0 2 0 2 0 0 0 
53 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 9 0 1 0 2 0 2 0 0 0 
53 10 1 0 0 0 2 0 2 0 0 
53 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 12 0 1 0 2 0 2 0 0 0 
53 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 14 1 0 0 2 0 2 0 0 0 
53 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 16 0 1 0 2 0 2 0 0 0 
53 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
53 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
