update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
90 0 1 0 0 0 2 0 2 0 0 
90 1 1 0 0 0 2 0 2 0 0 
90 2 0 1 0 2 0 2 0 0 0 
90 3 0 1 0 2 0 2 0 0 0 
90 4 1 0 0 0 2 0 2 0 0 
90 5 1 0 0 2 0 2 0 0 0 
90 6 0 1 0 2 0 2 0 0 0 
90 7 0 1 0 2 0 2 0 0 0 
90 8 0 1 0 2 0 2 0 0 0 
90 9 1 0 0 2 0 2 0 0 0 
90 10 1 0 0 0 2 0 2 0 0 
90 11 0 1 0 2 0 2 0 0 0 
90 12 0 1 0 2 0 2 0 0 0 
90 13 0 1 0 2 0 2 0 0 0 
90 14 1 0 0 2 0 2 0 0 0 
90 15 0 1 0 2 0 2 0 0 0 
90 16 1 0 0 2 0 2 0 0 0 
90 17 0 1 0 2 0 2 0 0 0 
90 18 0 1 0 2 0 2 0 0 0 
90 19 1 0 0 0 2 0 2 0 0 
90 20 1 0 0 0 2 0 2 0 0 
90 21 0 1 0 2 0 2 0 0 0 
90 22 0 1 0 2 0 2 0 0 0 
90 23 1 0 0 0 2 0 2 0 0 
90 24 1 0 0 0 2 0 2 0 0 
90 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
90 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
