update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
70 0 1 0 0 2 0 2 0 0 0 
70 1 1 0 0 2 0 2 0 0 0 
70 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 4 0 1 0 2 0 2 0 0 0 
70 5 1 0 0 0 2 0 2 0 0 
70 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 9 1 0 0 0 2 0 2 0 0 
70 10 1 0 0 2 0 2 0 0 0 
70 11 0 1 0 2 0 2 0 0 0 
70 12 1 0 0 0 2 0 2 0 0 
70 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 14 1 0 0 0 2 0 2 0 0 
70 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 16 1 0 0 0 2 0 2 0 0 
70 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 18 0 1 0 2 0 2 0 0 0 
70 19 0 1 0 2 0 2 0 0 0 
70 20 0 1 0 2 0 2 0 0 0 
70 21 0 1 0 2 0 2 0 0 0 
70 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 23 0 1 0 2 0 2 0 0 0 
70 24 0 1 0 2 0 2 0 0 0 
70 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
70 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
