update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
93 0 0 0 0 0 0 0 0 0 0 
93 1 1 0 0 0 2 0 2 0 0 
93 2 0 1 0 2 0 2 0 0 0 
93 3 0 1 0 2 0 2 0 0 0 
93 4 1 0 0 0 2 0 2 0 0 
93 5 1 0 0 2 0 2 0 0 0 
93 6 0 1 0 2 0 2 0 0 0 
93 7 0 1 0 2 0 2 0 0 0 
93 8 0 1 0 2 0 2 0 0 0 
93 9 1 0 0 2 0 2 0 0 0 
93 10 1 0 0 0 2 0 2 0 0 
93 11 0 1 0 2 0 2 0 0 0 
93 12 0 0 0 0 0 0 0 0 0 
93 13 0 1 0 2 0 2 0 0 0 
93 14 1 0 0 2 0 2 0 0 0 
93 15 0 1 0 2 0 2 0 0 0 
93 16 1 0 0 2 0 2 0 0 0 
93 17 0 1 0 2 0 2 0 0 0 
93 18 0 1 0 2 0 2 0 0 0 
93 19 1 0 0 0 2 0 2 0 0 
93 20 1 0 0 0 2 0 2 0 0 
93 21 0 1 0 2 0 2 0 0 0 
93 22 0 1 0 2 0 2 0 0 0 
93 23 1 0 0 0 2 0 2 0 0 
93 24 1 0 0 0 2 0 2 0 0 
93 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
93 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
