update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
65 0 1 0 0 2 0 1 0 0 0 
65 1 1 0 0 1 0 0 0 0 0 
65 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 4 0 1 0 1 0 0 0 0 0 
65 5 1 0 0 0 1 0 0 0 0 
65 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 9 1 0 0 0 1 0 0 0 0 
65 10 1 0 0 1 0 0 0 0 0 
65 11 0 1 0 1 0 0 0 0 0 
65 12 1 0 0 0 1 0 0 0 0 
65 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 14 1 0 0 0 1 0 0 0 0 
65 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 16 1 0 0 0 1 0 0 0 0 
65 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 18 0 1 0 1 0 0 0 0 0 
65 19 0 1 0 1 0 0 0 0 0 
65 20 0 1 0 2 0 1 0 0 0 
65 21 0 1 0 1 0 0 0 0 0 
65 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 23 0 1 0 1 0 0 0 0 0 
65 24 0 1 0 1 0 0 0 0 0 
65 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
65 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
