update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
63 0 1 0 0 1 0 0 0 0 0 
63 1 0 0 0 0 0 0 0 0 0 
63 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 4 0 0 0 0 0 0 0 0 0 
63 5 0 0 0 0 0 0 0 0 0 
63 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 9 0 1 0 2 0 2 0 0 0 
63 10 0 0 0 0 0 0 0 0 0 
63 11 0 0 0 0 0 0 0 0 0 
63 12 1 0 0 0 1 0 0 0 0 
63 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 14 1 0 0 2 0 2 0 0 0 
63 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 16 0 1 0 2 0 2 0 0 0 
63 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 18 0 1 0 1 0 0 0 0 0 
63 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 20 0 1 0 1 0 0 0 0 0 
63 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 23 0 1 0 1 0 0 0 0 0 
63 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
63 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
