update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
47 0 0 0 0 0 0 0 0 0 0 
47 1 0 0 0 0 0 0 0 0 0 
47 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 5 0 0 0 0 0 0 0 0 0 
47 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 9 0 0 0 0 0 0 0 0 0 
47 10 0 1 0 2 0 2 0 0 0 
47 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 12 0 1 0 1 0 0 0 0 0 
47 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 14 0 0 0 0 0 0 0 0 0 
47 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
47 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
