update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
77 0 1 0 0 2 0 2 0 0 0 
77 1 1 0 0 2 0 2 0 0 0 
77 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 4 0 1 0 2 0 2 0 0 0 
77 5 1 0 0 0 2 0 2 0 0 
77 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 9 1 0 0 0 2 0 2 0 0 
77 10 1 0 0 2 0 2 0 0 0 
77 11 0 1 0 2 0 2 0 0 0 
77 12 1 0 0 0 2 0 2 0 0 
77 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 14 1 0 0 0 2 0 2 0 0 
77 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 16 1 0 0 0 2 0 2 0 0 
77 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 18 0 1 0 2 0 2 0 0 0 
77 19 0 1 0 2 0 2 0 0 0 
77 20 0 1 0 2 0 2 0 0 0 
77 21 0 1 0 2 0 2 0 0 0 
77 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 23 0 1 0 2 0 2 0 0 0 
77 24 0 1 0 2 0 2 0 0 0 
77 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
77 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
