update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
122 0 0 1 0 2 0 2 0 0 0 
122 1 0 1 0 2 0 2 0 0 0 
122 2 1 0 0 2 0 2 0 0 0 
122 3 0 0 0 0 0 0 0 0 0 
122 4 0 1 0 2 0 2 0 0 0 
122 5 0 1 0 2 0 2 0 0 0 
122 6 0 1 0 2 0 2 0 0 0 
122 7 1 0 0 2 0 2 0 0 0 
122 8 0 1 0 2 0 2 0 0 0 
122 9 1 0 0 0 2 0 2 0 0 
122 10 1 0 0 0 2 0 2 0 0 
122 11 1 0 0 0 2 0 2 0 0 
122 12 1 0 0 0 2 0 2 0 0 
122 13 0 1 0 2 0 2 0 0 0 
122 14 1 0 0 2 0 2 0 0 0 
122 15 1 0 0 2 0 2 0 0 0 
122 16 0 0 0 0 0 0 0 0 0 
122 17 0 1 0 2 0 2 0 0 0 
122 18 1 0 0 0 2 0 2 0 0 
122 19 0 0 0 0 0 0 0 0 0 
122 20 0 1 0 2 0 2 0 0 0 
122 21 1 0 0 2 0 2 0 0 0 
122 22 0 1 0 2 0 2 0 0 0 
122 23 0 1 0 2 0 2 0 0 0 
122 24 1 0 0 0 2 0 2 0 0 
122 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
122 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
