update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
64 0 1 0 0 1 0 0 0 0 0 
64 1 1 0 0 1 0 0 0 0 0 
64 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 4 0 1 0 1 0 0 0 0 0 
64 5 1 0 0 0 0 0 0 0 0 
64 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 9 0 0 0 0 0 0 0 0 0 
64 10 1 0 0 1 0 0 0 0 0 
64 11 0 1 0 1 0 0 0 0 0 
64 12 1 0 0 0 1 0 0 0 0 
64 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 14 0 0 0 0 0 0 0 0 0 
64 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 16 0 0 0 0 0 0 0 0 0 
64 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 18 0 1 0 1 0 0 0 0 0 
64 19 0 0 0 0 0 0 0 0 0 
64 20 0 1 0 1 0 0 0 0 0 
64 21 0 0 0 0 0 0 0 0 0 
64 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 23 0 1 0 1 0 0 0 0 0 
64 24 0 0 0 0 0 0 0 0 0 
64 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
64 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
