update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
66 0 1 0 0 2 0 1 0 0 0 
66 1 1 0 0 2 0 1 0 0 0 
66 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 4 0 1 0 1 0 0 0 0 0 
66 5 1 0 0 0 2 0 0 0 0 
66 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 9 1 0 0 0 1 0 0 0 0 
66 10 1 0 0 1 0 0 0 0 0 
66 11 0 1 0 1 0 0 0 0 0 
66 12 1 0 0 0 2 0 1 0 0 
66 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 14 1 0 0 0 1 0 0 0 0 
66 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 16 1 0 0 0 1 0 0 0 0 
66 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 18 0 1 0 2 0 1 0 0 0 
66 19 0 1 0 1 0 0 0 0 0 
66 20 0 1 0 2 0 1 0 0 0 
66 21 0 1 0 1 0 0 0 0 0 
66 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 23 0 1 0 2 0 1 0 0 0 
66 24 0 1 0 1 0 0 0 0 0 
66 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
66 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
