update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
39 0 1 0 0 2 0 2 0 0 0 
39 1 0 1 0 2 0 2 0 0 0 
39 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 10 0 1 0 2 0 2 0 0 0 
39 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 14 1 0 0 0 2 0 2 0 0 
39 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
39 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
