42 42 41 41 42 
41 42 41 42 42 
81 42 81 42 81 
81 81 42 42 0 
42 42 81 42 0 
-1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 
