update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
124 0 0 1 0 2 0 2 0 0 0 
124 1 0 1 0 2 0 2 0 0 0 
124 2 1 0 0 2 0 2 0 0 0 
124 3 1 0 0 0 0 0 0 0 0 
124 4 0 1 0 2 0 2 0 0 0 
124 5 0 1 0 2 0 2 0 0 0 
124 6 0 1 0 2 0 2 0 0 0 
124 7 1 0 0 2 0 2 0 0 0 
124 8 0 0 0 0 0 0 0 0 0 
124 9 1 0 0 0 2 0 2 0 0 
124 10 1 0 0 0 2 0 2 0 0 
124 11 1 0 0 0 2 0 2 0 0 
124 12 1 0 0 1 0 0 0 0 0 
124 13 0 1 0 2 0 2 0 0 0 
124 14 1 0 0 2 0 2 0 0 0 
124 15 0 1 0 1 0 0 0 0 0 
124 16 0 1 0 1 0 0 0 0 0 
124 17 0 1 0 2 0 2 0 0 0 
124 18 1 0 0 0 2 0 2 0 0 
124 19 1 0 0 0 0 0 0 0 0 
124 20 0 1 0 2 0 2 0 0 0 
124 21 0 0 0 0 0 0 0 0 0 
124 22 0 1 0 2 0 2 0 0 0 
124 23 0 1 0 2 0 2 0 0 0 
124 24 0 1 0 1 0 0 0 0 0 
124 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
124 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
