update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
101 0 0 1 0 2 0 2 0 0 0 
101 1 1 0 0 2 0 2 0 0 0 
101 2 1 0 0 0 2 0 2 0 0 
101 3 0 0 0 0 0 0 0 0 0 
101 4 0 1 0 2 0 2 0 0 0 
101 5 1 0 0 0 2 0 2 0 0 
101 6 1 0 0 0 2 0 2 0 0 
101 7 1 0 0 0 2 0 2 0 0 
101 8 0 1 0 2 0 2 0 0 0 
101 9 0 1 0 2 0 2 0 0 0 
101 10 1 0 0 2 0 2 0 0 0 
101 11 0 1 0 2 0 1 0 0 0 
101 12 0 1 0 2 0 2 0 0 0 
101 13 1 0 0 0 2 0 2 0 0 
101 14 1 0 0 0 2 0 2 0 0 
101 15 1 0 0 0 2 0 2 0 0 
101 16 0 1 0 2 0 2 0 0 0 
101 17 0 1 0 2 0 2 0 0 0 
101 18 0 1 0 2 0 2 0 0 0 
101 19 1 0 0 2 0 2 0 0 0 
101 20 1 0 0 2 0 2 0 0 0 
101 21 1 0 0 0 2 0 1 0 0 
101 22 0 1 0 2 0 2 0 0 0 
101 23 0 0 0 0 0 0 0 0 0 
101 24 1 0 0 2 0 2 0 0 0 
101 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
101 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
