update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
84 0 1 0 0 0 2 0 2 0 0 
84 1 1 0 0 0 2 0 2 0 0 
84 2 0 1 0 2 0 2 0 0 0 
84 3 0 1 0 2 0 2 0 0 0 
84 4 1 0 0 0 2 0 2 0 0 
84 5 1 0 0 2 0 1 0 0 0 
84 6 0 1 0 2 0 1 0 0 0 
84 7 0 1 0 2 0 1 0 0 0 
84 8 0 1 0 2 0 2 0 0 0 
84 9 1 0 0 2 0 2 0 0 0 
84 10 1 0 0 0 2 0 2 0 0 
84 11 0 1 0 2 0 1 0 0 0 
84 12 0 1 0 2 0 1 0 0 0 
84 13 0 1 0 2 0 2 0 0 0 
84 14 1 0 0 2 0 2 0 0 0 
84 15 0 1 0 2 0 2 0 0 0 
84 16 1 0 0 2 0 2 0 0 0 
84 17 0 1 0 2 0 1 0 0 0 
84 18 0 1 0 2 0 2 0 0 0 
84 19 1 0 0 0 2 0 2 0 0 
84 20 1 0 0 0 2 0 2 0 0 
84 21 0 1 0 2 0 1 0 0 0 
84 22 0 1 0 2 0 2 0 0 0 
84 23 1 0 0 0 2 0 2 0 0 
84 24 1 0 0 0 2 0 1 0 0 
84 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
84 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
