update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
59 0 1 0 0 0 2 0 2 0 0 
59 1 1 0 0 0 2 0 2 0 0 
59 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 5 0 1 0 2 0 2 0 0 0 
59 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 9 0 1 0 2 0 2 0 0 0 
59 10 1 0 0 0 2 0 2 0 0 
59 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 12 0 1 0 2 0 2 0 0 0 
59 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 14 1 0 0 2 0 2 0 0 0 
59 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 16 0 1 0 2 0 2 0 0 0 
59 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
59 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
