update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
61 0 1 0 0 0 2 0 2 0 0 
61 1 1 0 0 0 2 0 2 0 0 
61 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 5 0 1 0 2 0 2 0 0 0 
61 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 9 0 1 0 2 0 2 0 0 0 
61 10 1 0 0 0 2 0 2 0 0 
61 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 12 0 1 0 2 0 2 0 0 0 
61 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 14 1 0 0 2 0 2 0 0 0 
61 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 16 0 1 0 2 0 2 0 0 0 
61 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
61 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
