update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
83 0 1 0 0 0 2 0 1 0 0 
83 1 1 0 0 0 2 0 1 0 0 
83 2 0 1 0 2 0 2 0 0 0 
83 3 0 1 0 2 0 1 0 0 0 
83 4 1 0 0 0 2 0 1 0 0 
83 5 1 0 0 1 0 0 0 0 0 
83 6 0 1 0 2 0 1 0 0 0 
83 7 0 1 0 2 0 1 0 0 0 
83 8 0 1 0 2 0 1 0 0 0 
83 9 1 0 0 2 0 1 0 0 0 
83 10 1 0 0 0 2 0 1 0 0 
83 11 0 1 0 2 0 1 0 0 0 
83 12 0 1 0 1 0 0 0 0 0 
83 13 0 1 0 2 0 1 0 0 0 
83 14 1 0 0 2 0 1 0 0 0 
83 15 0 1 0 2 0 1 0 0 0 
83 16 1 0 0 2 0 1 0 0 0 
83 17 0 1 0 2 0 1 0 0 0 
83 18 0 1 0 2 0 1 0 0 0 
83 19 1 0 0 0 2 0 1 0 0 
83 20 1 0 0 0 2 0 1 0 0 
83 21 0 1 0 2 0 1 0 0 0 
83 22 0 1 0 2 0 2 0 0 0 
83 23 1 0 0 0 2 0 2 0 0 
83 24 1 0 0 0 2 0 1 0 0 
83 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
83 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
