update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
49 0 1 0 0 0 1 0 0 0 0 
49 1 1 0 0 0 1 0 0 0 0 
49 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 5 0 1 0 1 0 0 0 0 0 
49 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 9 0 1 0 1 0 0 0 0 0 
49 10 1 0 0 0 1 0 0 0 0 
49 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 12 0 1 0 1 0 0 0 0 0 
49 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 14 1 0 0 1 0 0 0 0 0 
49 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 16 0 1 0 1 0 0 0 0 0 
49 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
49 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
