update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
56 0 1 0 0 0 2 0 2 0 0 
56 1 1 0 0 0 2 0 2 0 0 
56 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 5 0 1 0 2 0 2 0 0 0 
56 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 9 0 1 0 2 0 2 0 0 0 
56 10 1 0 0 0 2 0 2 0 0 
56 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 12 0 1 0 2 0 2 0 0 0 
56 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 14 1 0 0 2 0 2 0 0 0 
56 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 16 0 1 0 2 0 2 0 0 0 
56 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
56 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
