81 81 -1 -1 42 
42 -1 -1 -1 81 
81 81 42 -1 81 
-1 42 -1 81 -1 
42 -1 -1 81 -1 
-1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 
