update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
91 0 1 0 0 0 2 0 2 0 0 
91 1 1 0 0 0 2 0 2 0 0 
91 2 0 1 0 2 0 2 0 0 0 
91 3 0 1 0 2 0 2 0 0 0 
91 4 1 0 0 0 2 0 2 0 0 
91 5 1 0 0 2 0 2 0 0 0 
91 6 0 1 0 2 0 2 0 0 0 
91 7 0 1 0 2 0 2 0 0 0 
91 8 0 1 0 2 0 2 0 0 0 
91 9 1 0 0 2 0 2 0 0 0 
91 10 1 0 0 0 2 0 2 0 0 
91 11 0 1 0 2 0 2 0 0 0 
91 12 0 1 0 2 0 2 0 0 0 
91 13 0 1 0 2 0 2 0 0 0 
91 14 1 0 0 2 0 2 0 0 0 
91 15 0 1 0 2 0 2 0 0 0 
91 16 1 0 0 2 0 2 0 0 0 
91 17 0 1 0 2 0 2 0 0 0 
91 18 0 1 0 2 0 2 0 0 0 
91 19 1 0 0 0 2 0 2 0 0 
91 20 1 0 0 0 2 0 2 0 0 
91 21 0 1 0 2 0 2 0 0 0 
91 22 0 1 0 2 0 2 0 0 0 
91 23 1 0 0 0 2 0 2 0 0 
91 24 1 0 0 0 2 0 2 0 0 
91 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
91 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
