update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
98 0 0 1 0 2 0 1 0 0 0 
98 1 1 0 0 2 0 1 0 0 0 
98 2 1 0 0 0 2 0 1 0 0 
98 3 0 0 0 0 0 0 0 0 0 
98 4 0 1 0 2 0 1 0 0 0 
98 5 1 0 0 0 1 0 0 0 0 
98 6 1 0 0 0 1 0 0 0 0 
98 7 1 0 0 0 2 0 1 0 0 
98 8 0 1 0 1 0 0 0 0 0 
98 9 0 1 0 2 0 1 0 0 0 
98 10 1 0 0 2 0 1 0 0 0 
98 11 0 1 0 1 0 0 0 0 0 
98 12 0 1 0 2 0 2 0 0 0 
98 13 1 0 0 0 2 0 1 0 0 
98 14 1 0 0 0 1 0 0 0 0 
98 15 1 0 0 0 2 0 1 0 0 
98 16 0 1 0 1 0 0 0 0 0 
98 17 0 1 0 2 0 1 0 0 0 
98 18 0 1 0 1 0 0 0 0 0 
98 19 1 0 0 2 0 2 0 0 0 
98 20 1 0 0 1 0 0 0 0 0 
98 21 1 0 0 0 1 0 0 0 0 
98 22 0 1 0 1 0 0 0 0 0 
98 23 0 0 0 0 0 0 0 0 0 
98 24 1 0 0 2 0 1 0 0 0 
98 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
98 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
