update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
119 0 0 1 0 2 0 2 0 0 0 
119 1 0 1 0 2 0 2 0 0 0 
119 2 1 0 0 2 0 2 0 0 0 
119 3 0 0 0 0 0 0 0 0 0 
119 4 0 1 0 2 0 2 0 0 0 
119 5 0 1 0 2 0 2 0 0 0 
119 6 0 1 0 2 0 2 0 0 0 
119 7 1 0 0 2 0 2 0 0 0 
119 8 0 1 0 2 0 2 0 0 0 
119 9 1 0 0 0 2 0 2 0 0 
119 10 1 0 0 0 2 0 2 0 0 
119 11 1 0 0 0 2 0 2 0 0 
119 12 1 0 0 0 2 0 2 0 0 
119 13 0 1 0 2 0 2 0 0 0 
119 14 1 0 0 2 0 2 0 0 0 
119 15 1 0 0 2 0 2 0 0 0 
119 16 1 0 0 0 2 0 2 0 0 
119 17 0 1 0 2 0 2 0 0 0 
119 18 1 0 0 0 2 0 2 0 0 
119 19 0 0 0 0 0 0 0 0 0 
119 20 0 1 0 2 0 2 0 0 0 
119 21 1 0 0 2 0 2 0 0 0 
119 22 0 1 0 2 0 2 0 0 0 
119 23 0 1 0 2 0 2 0 0 0 
119 24 1 0 0 0 2 0 2 0 0 
119 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
119 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
