update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
100 0 0 1 0 2 0 2 0 0 0 
100 1 1 0 0 2 0 2 0 0 0 
100 2 1 0 0 0 2 0 2 0 0 
100 3 0 0 0 0 0 0 0 0 0 
100 4 0 1 0 2 0 2 0 0 0 
100 5 1 0 0 0 2 0 1 0 0 
100 6 1 0 0 0 2 0 1 0 0 
100 7 1 0 0 0 2 0 2 0 0 
100 8 0 1 0 2 0 1 0 0 0 
100 9 0 1 0 2 0 2 0 0 0 
100 10 1 0 0 2 0 2 0 0 0 
100 11 0 1 0 2 0 1 0 0 0 
100 12 0 1 0 2 0 2 0 0 0 
100 13 1 0 0 0 2 0 2 0 0 
100 14 1 0 0 0 2 0 2 0 0 
100 15 1 0 0 0 2 0 2 0 0 
100 16 0 1 0 2 0 2 0 0 0 
100 17 0 1 0 2 0 2 0 0 0 
100 18 0 1 0 2 0 1 0 0 0 
100 19 1 0 0 2 0 2 0 0 0 
100 20 1 0 0 2 0 1 0 0 0 
100 21 1 0 0 0 2 0 1 0 0 
100 22 0 1 0 2 0 2 0 0 0 
100 23 0 0 0 0 0 0 0 0 0 
100 24 1 0 0 2 0 2 0 0 0 
100 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
100 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
