update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
74 0 1 0 0 2 0 2 0 0 0 
74 1 1 0 0 2 0 2 0 0 0 
74 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 4 0 1 0 2 0 2 0 0 0 
74 5 1 0 0 0 2 0 2 0 0 
74 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 9 1 0 0 0 2 0 2 0 0 
74 10 1 0 0 2 0 2 0 0 0 
74 11 0 1 0 2 0 2 0 0 0 
74 12 1 0 0 0 2 0 2 0 0 
74 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 14 1 0 0 0 2 0 2 0 0 
74 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 16 1 0 0 0 2 0 2 0 0 
74 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 18 0 1 0 2 0 2 0 0 0 
74 19 0 1 0 2 0 2 0 0 0 
74 20 0 1 0 2 0 2 0 0 0 
74 21 0 1 0 2 0 2 0 0 0 
74 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 23 0 1 0 2 0 2 0 0 0 
74 24 0 1 0 2 0 2 0 0 0 
74 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
74 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
