update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
69 0 1 0 0 2 0 2 0 0 0 
69 1 1 0 0 2 0 2 0 0 0 
69 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 4 0 1 0 2 0 2 0 0 0 
69 5 1 0 0 0 2 0 2 0 0 
69 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 9 1 0 0 0 2 0 2 0 0 
69 10 1 0 0 2 0 2 0 0 0 
69 11 0 1 0 2 0 2 0 0 0 
69 12 1 0 0 0 2 0 2 0 0 
69 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 14 1 0 0 0 2 0 2 0 0 
69 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 16 1 0 0 0 2 0 2 0 0 
69 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 18 0 1 0 2 0 2 0 0 0 
69 19 0 1 0 2 0 2 0 0 0 
69 20 0 1 0 2 0 2 0 0 0 
69 21 0 1 0 2 0 2 0 0 0 
69 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 23 0 1 0 2 0 2 0 0 0 
69 24 0 1 0 2 0 2 0 0 0 
69 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
69 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
