update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
78 0 0 0 0 0 0 0 0 0 0 
78 1 1 0 0 2 0 2 0 0 0 
78 2 0 0 0 0 0 0 0 0 0 
78 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 4 0 1 0 2 0 2 0 0 0 
78 5 1 0 0 0 2 0 2 0 0 
78 6 0 0 0 0 0 0 0 0 0 
78 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 8 0 0 0 0 0 0 0 0 0 
78 9 1 0 0 0 2 0 2 0 0 
78 10 1 0 0 2 0 2 0 0 0 
78 11 0 0 0 0 0 0 0 0 0 
78 12 0 0 0 0 0 0 0 0 0 
78 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 14 1 0 0 0 2 0 2 0 0 
78 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 16 1 0 0 0 2 0 2 0 0 
78 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 18 0 1 0 2 0 2 0 0 0 
78 19 0 1 0 2 0 2 0 0 0 
78 20 0 1 0 2 0 2 0 0 0 
78 21 0 1 0 2 0 2 0 0 0 
78 22 0 0 0 0 0 0 0 0 0 
78 23 0 0 0 0 0 0 0 0 0 
78 24 0 1 0 2 0 2 0 0 0 
78 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
78 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
