update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
115 0 0 1 0 2 0 2 0 0 0 
115 1 0 1 0 1 0 0 0 0 0 
115 2 1 0 0 2 0 2 0 0 0 
115 3 0 0 0 0 0 0 0 0 0 
115 4 0 1 0 2 0 2 0 0 0 
115 5 0 1 0 2 0 1 0 0 0 
115 6 0 1 0 2 0 1 0 0 0 
115 7 1 0 0 2 0 2 0 0 0 
115 8 0 1 0 2 0 2 0 0 0 
115 9 1 0 0 0 2 0 1 0 0 
115 10 1 0 0 0 2 0 2 0 0 
115 11 1 0 0 0 1 0 0 0 0 
115 12 1 0 0 0 2 0 2 0 0 
115 13 0 1 0 2 0 1 0 0 0 
115 14 1 0 0 2 0 1 0 0 0 
115 15 1 0 0 2 0 2 0 0 0 
115 16 1 0 0 0 2 0 2 0 0 
115 17 0 1 0 2 0 1 0 0 0 
115 18 1 0 0 0 2 0 1 0 0 
115 19 0 0 0 0 0 0 0 0 0 
115 20 0 1 0 2 0 2 0 0 0 
115 21 1 0 0 1 0 0 0 0 0 
115 22 0 1 0 1 0 0 0 0 0 
115 23 0 1 0 2 0 2 0 0 0 
115 24 1 0 0 0 2 0 2 0 0 
115 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
115 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
