81 41 42 41 42 
81 42 81 81 81 
41 81 81 42 81 
42 81 41 42 42 
42 81 41 42 42 
-1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 
