update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
105 0 0 1 0 2 0 2 0 0 0 
105 1 1 0 0 2 0 2 0 0 0 
105 2 1 0 0 0 2 0 2 0 0 
105 3 0 0 0 0 0 0 0 0 0 
105 4 0 1 0 2 0 2 0 0 0 
105 5 1 0 0 0 2 0 2 0 0 
105 6 1 0 0 0 2 0 2 0 0 
105 7 1 0 0 0 2 0 2 0 0 
105 8 0 1 0 2 0 2 0 0 0 
105 9 0 1 0 2 0 2 0 0 0 
105 10 1 0 0 2 0 2 0 0 0 
105 11 0 1 0 2 0 2 0 0 0 
105 12 0 1 0 2 0 2 0 0 0 
105 13 1 0 0 0 2 0 2 0 0 
105 14 1 0 0 0 2 0 2 0 0 
105 15 1 0 0 0 2 0 2 0 0 
105 16 0 1 0 2 0 2 0 0 0 
105 17 0 1 0 2 0 2 0 0 0 
105 18 0 1 0 2 0 2 0 0 0 
105 19 1 0 0 2 0 2 0 0 0 
105 20 1 0 0 2 0 2 0 0 0 
105 21 1 0 0 0 2 0 2 0 0 
105 22 0 1 0 2 0 2 0 0 0 
105 23 0 0 0 0 0 0 0 0 0 
105 24 1 0 0 2 0 2 0 0 0 
105 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
105 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
