update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
89 0 1 0 0 0 2 0 2 0 0 
89 1 1 0 0 0 2 0 2 0 0 
89 2 0 1 0 2 0 2 0 0 0 
89 3 0 1 0 2 0 2 0 0 0 
89 4 1 0 0 0 2 0 2 0 0 
89 5 1 0 0 2 0 2 0 0 0 
89 6 0 1 0 2 0 2 0 0 0 
89 7 0 1 0 2 0 2 0 0 0 
89 8 0 1 0 2 0 2 0 0 0 
89 9 1 0 0 2 0 2 0 0 0 
89 10 1 0 0 0 2 0 2 0 0 
89 11 0 1 0 2 0 2 0 0 0 
89 12 0 1 0 2 0 2 0 0 0 
89 13 0 1 0 2 0 2 0 0 0 
89 14 1 0 0 2 0 2 0 0 0 
89 15 0 1 0 2 0 2 0 0 0 
89 16 1 0 0 2 0 2 0 0 0 
89 17 0 1 0 2 0 2 0 0 0 
89 18 0 1 0 2 0 2 0 0 0 
89 19 1 0 0 0 2 0 2 0 0 
89 20 1 0 0 0 2 0 2 0 0 
89 21 0 1 0 2 0 2 0 0 0 
89 22 0 1 0 2 0 2 0 0 0 
89 23 1 0 0 0 2 0 2 0 0 
89 24 1 0 0 0 2 0 2 0 0 
89 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
89 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
