update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
68 0 1 0 0 2 0 2 0 0 0 
68 1 1 0 0 2 0 2 0 0 0 
68 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 4 0 1 0 2 0 1 0 0 0 
68 5 1 0 0 0 2 0 1 0 0 
68 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 9 1 0 0 0 2 0 1 0 0 
68 10 1 0 0 2 0 1 0 0 0 
68 11 0 1 0 2 0 2 0 0 0 
68 12 1 0 0 0 2 0 2 0 0 
68 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 14 1 0 0 0 2 0 1 0 0 
68 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 16 1 0 0 0 2 0 1 0 0 
68 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 18 0 1 0 2 0 2 0 0 0 
68 19 0 1 0 2 0 1 0 0 0 
68 20 0 1 0 2 0 2 0 0 0 
68 21 0 1 0 2 0 1 0 0 0 
68 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 23 0 1 0 2 0 2 0 0 0 
68 24 0 1 0 2 0 1 0 0 0 
68 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
68 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
