update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
103 0 0 1 0 2 0 2 0 0 0 
103 1 1 0 0 2 0 2 0 0 0 
103 2 1 0 0 0 2 0 2 0 0 
103 3 0 0 0 0 0 0 0 0 0 
103 4 0 1 0 2 0 2 0 0 0 
103 5 1 0 0 0 2 0 2 0 0 
103 6 1 0 0 0 2 0 2 0 0 
103 7 1 0 0 0 2 0 2 0 0 
103 8 0 1 0 2 0 2 0 0 0 
103 9 0 1 0 2 0 2 0 0 0 
103 10 1 0 0 2 0 2 0 0 0 
103 11 0 1 0 2 0 2 0 0 0 
103 12 0 1 0 2 0 2 0 0 0 
103 13 1 0 0 0 2 0 2 0 0 
103 14 1 0 0 0 2 0 2 0 0 
103 15 1 0 0 0 2 0 2 0 0 
103 16 0 1 0 2 0 2 0 0 0 
103 17 0 1 0 2 0 2 0 0 0 
103 18 0 1 0 2 0 2 0 0 0 
103 19 1 0 0 2 0 2 0 0 0 
103 20 1 0 0 2 0 2 0 0 0 
103 21 1 0 0 0 2 0 2 0 0 
103 22 0 1 0 2 0 2 0 0 0 
103 23 0 0 0 0 0 0 0 0 0 
103 24 1 0 0 2 0 2 0 0 0 
103 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
103 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
