update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
50 0 1 0 0 0 2 0 1 0 0 
50 1 1 0 0 0 2 0 1 0 0 
50 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 5 0 1 0 2 0 1 0 0 0 
50 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 9 0 1 0 1 0 0 0 0 0 
50 10 1 0 0 0 1 0 0 0 0 
50 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 12 0 1 0 2 0 1 0 0 0 
50 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 14 1 0 0 1 0 0 0 0 0 
50 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 16 0 1 0 1 0 0 0 0 0 
50 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
50 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
