# Avida time data
# Sat Feb 18 01:08:21 2017
#  1: update
#  2: avida time
#  3: average generation
#  4: num_executed?

16800 173.523 23.6213 205440 
16900 174.558 24.0664 241440 
17000 175.581 27.2074 232410 
17100 176.602 24.6279 192720 
17200 177.637 16.0639 210720 
17300 178.661 17.5124 225540 
17400 179.692 20.9325 229140 
17500 180.729 21.3757 199890 
17600 181.756 23.1999 224400 
17700 182.782 24.1085 206820 
17800 183.81 20.7812 184470 
17900 184.841 14.9542 200640 
18000 185.874 16.1872 233190 
18100 186.909 20.9766 235140 
18200 187.933 23.1431 196020 
18300 188.944 21.6669 217230 
18400 189.962 19.0193 219750 
18500 190.985 16.6708 196860 
18600 191.997 16.0505 211770 
18700 193.024 17.7912 234270 
18800 194.06 22.8923 231480 
18900 195.09 25.0245 188580 
19000 196.115 16.2714 186690 
19100 197.15 15.3538 232950 
19200 198.193 18.8794 234540 
19300 199.227 19.0177 163230 
19400 200.262 17.5667 235980 
19500 201.297 22.2884 239100 
19600 202.324 23.4101 177600 
19700 203.35 14.1113 194490 
19800 204.392 16.0753 215460 
19900 205.41 20.9246 221880 
20000 206.421 19.9727 173910 
20100 207.453 18.1117 219330 
20200 208.464 19.5539 220290 
20300 209.471 19.84 192390 
20400 210.51 15.0772 195810 
20500 211.527 16.1357 233850 
20600 212.54 19.5498 212580 
20700 213.56 19.2302 175350 
20800 214.572 14.5505 212040 
20900 215.591 17.9273 203940 
21000 216.627 17.9152 202140 
21100 217.638 14.6524 174690 
21200 218.655 16.1362 221880 
21300 219.686 17.6875 226680 
21400 220.702 18.0217 180540 
21500 221.712 14.3002 203610 
21600 222.748 15.9628 221040 
21700 223.77 18.8865 207000 
21800 224.766 16.2828 175950 
21900 225.783 14.3506 225540 
22000 226.791 16.6989 232770 
22100 227.777 17.1464 200670 
22200 228.775 13.3681 205290 
22300 229.78 16.3275 221820 
22400 230.775 18.1774 195930 
22500 231.785 13.9324 172950 
22600 232.811 14.0978 218730 
22700 233.824 16.342 209460 
22800 234.834 16.3873 177000 
22900 235.859 13.1794 223680 
23000 236.876 16.1034 211560 
23100 237.886 15.6693 208950 
23200 238.916 14.4777 202410 
23300 239.931 15.154 213570 
23400 240.955 15.4287 197100 
23500 241.99 15.343 213120 
23600 243.008 13.2603 211590 
23700 244.033 14.4377 186150 
23800 245.073 13.52 224790 
23900 246.091 15.3796 184770 
24000 247.101 12.8005 207180 
24100 248.131 12.9842 215910 
24200 249.133 14.6988 209760 
24300 250.142 14.6586 198990 
24400 251.172 13.7899 175020 
24500 252.189 14.4174 231450 
24600 253.213 17.0495 176700 
24700 254.253 12.694 193410 
24800 255.275 13.5644 201960 
24900 256.289 14.7231 212970 
25000 257.321 15.7866 170220 
25100 258.335 11.874 190710 
25200 259.348 15.0821 233850 
25300 260.373 15.2557 151470 
25400 261.399 12.5448 213360 
25500 262.421 15.2996 176220 
25600 263.448 14.9112 218760 
25700 264.48 14.6578 149820 
25800 265.496 11.5505 210780 
25900 266.52 15.2641 214680 
26000 267.546 13.3801 163380 
26100 268.571 12.6617 217230 
26200 269.596 13.8939 156300 
26300 270.631 12.6713 221550 
26400 271.664 14.2843 161490 
26500 272.695 11.8966 213000 
26600 273.729 15.2524 182490 
26700 274.763 12.0414 194040 
26800 275.803 14.2105 199980 
26900 276.835 11.9233 165420 
27000 277.867 12.1256 221130 
27100 278.902 14.1564 152130 
27200 279.944 11.6735 213780 
27300 280.985 13.6846 164040 
27400 282.024 12.468 209760 
27500 283.064 12.8558 165660 
27600 284.101 10.9876 189780 
27700 285.141 12.9938 201840 
27800 286.181 10.9673 163560 
27900 287.221 11.1857 195120 
28000 288.259 11.7602 173970 
28100 289.296 11.9825 206850 
28200 290.327 12.0994 157200 
28300 291.359 10.8038 204270 
28400 292.398 12.1266 165690 
28500 293.432 11.0286 208320 
28600 294.468 12.8202 196650 
28700 295.51 11.8765 169440 
28800 296.55 11.4225 208830 
28900 297.589 12.7227 182820 
29000 298.631 11.3242 193500 
29100 299.672 12.0844 157710 
29200 300.714 11.9194 178140 
29300 301.754 13.4498 180810 
29400 302.797 11.4357 169590 
29500 303.837 12.8274 205470 
29600 304.878 12.8635 181500 
29700 305.92 11.6653 211890 
29800 306.96 12.5617 170430 
29900 308 11.5965 192150 
30000 309.038 11.9465 159060 
30100 310.076 10.6568 182430 
30200 311.113 11.761 185100 
30300 312.147 10.6165 176760 
30400 313.178 12.0806 205320 
30500 314.209 11.6535 194970 
30600 315.241 11.8511 216570 
30700 316.27 12.0394 167700 
30800 317.297 10.3645 205200 
30900 318.325 12.0528 167160 
31000 319.358 10.9398 186030 
31100 320.391 11.7182 154770 
31200 321.428 10.3869 172500 
31300 322.459 10.9098 184770 
31400 323.495 10.2623 180630 
31500 324.523 11.1709 208530 
31600 325.552 11.2865 188970 
31700 326.58 9.93433 205170 
31800 327.61 11.0681 158160 
31900 328.644 11.6519 180300 
32000 329.674 12.1081 168990 
32100 330.702 10.5394 171780 
32200 331.731 10.99 174060 
32300 332.757 11.6307 200430 
32400 333.782 11.2138 178140 
32500 334.812 10.3177 199770 
32600 335.837 11.28 201330 
32700 336.866 11.0541 170820 
32800 337.895 11.6172 189810 
32900 338.925 11.305 178770 
33000 339.954 10.8185 195780 
33100 340.977 10.4779 163080 
33200 342.005 10.0328 190350 
33300 343.031 11.8995 176040 
33400 344.061 10.6443 187530 
33500 345.091 11.849 167910 
33600 346.12 11.51 192780 
33700 347.148 11.3527 192330 
33800 348.164 10.4424 173820 
33900 349.188 11.5918 189690 
34000 350.214 11.7287 164430 
34100 351.243 10.4388 178470 
34200 352.271 11.4801 179130 
34300 353.302 11.5623 177210 
34400 354.332 11.1348 181950 
34500 355.359 12.0374 175110 
34600 356.386 12.2572 174570 
34700 357.415 11.6436 180210 
34800 358.441 11.7518 176880 
34900 359.466 12.0814 186270 
35000 360.493 12.5577 177450 
35100 361.519 11.7087 177840 
35200 362.546 11.71 172560 
35300 363.57 11.6285 187500 
35400 364.595 11.8884 176790 
35500 365.615 12.0652 190260 
35600 366.641 12.3318 172860 
35700 367.666 12.0069 198540 
35800 368.68 12.9881 184050 
35900 369.71 11.1007 181680 
36000 370.735 12.659 218730 
36100 371.764 12.705 174720 
36200 372.789 12.1307 207330 
36300 373.81 12.5921 152730 
36400 374.838 12.1369 223320 
36500 375.852 13.6345 148290 
36600 376.874 10.2167 196290 
36700 377.896 13.508 193350 
36800 378.914 12.2802 189690 
36900 379.939 11.825 186120 
37000 380.954 11.8709 173340 
37100 381.978 12.778 207000 
37200 382.993 12.0464 165990 
37300 384.013 10.979 189540 
37400 385.036 13.2541 196410 
37500 386.058 12.3986 175560 
37600 387.079 12.3863 201750 
37700 388.072 12.3012 208620 
37800 389.088 11.7052 187860 
37900 390.103 11.4966 190350 
38000 391.113 11.7549 187140 
38100 392.141 12.4439 192480 
38200 393.16 11.9585 197790 
38300 394.178 11.1112 199200 
38400 395.199 12.2018 200100 
