# Avida reaction data
# Sat Feb 18 01:08:21 2017
# First column gives the current update, all further columns give the number
# of currently living organisms each reaction has affected.
#  1: Update
#  2: NOT
#  3: NAND
#  4: AND
#  5: ORN
#  6: OR
#  7: ANDN
#  8: NOR
#  9: XOR
# 10: EQU

7800 7022 50 0 0 0 0 0 0 0 
7900 4700 17 0 0 0 0 0 0 0 
8000 6679 98 0 0 0 0 0 0 0 
8100 7412 97 0 0 0 0 0 0 0 
8200 7298 74 0 0 0 0 0 0 0 
8300 7370 119 0 0 0 0 0 0 0 
8400 7328 117 0 0 0 0 0 0 0 
8500 6306 123 0 0 0 0 0 0 0 
8600 5080 120 0 0 0 0 0 0 0 
8700 7214 191 0 0 0 0 0 0 0 
8800 7095 184 0 0 0 0 0 0 0 
8900 7036 174 0 0 0 0 0 0 0 
9000 7236 238 0 0 0 0 0 0 0 
9100 6958 232 0 0 0 0 0 0 0 
9200 4583 161 0 0 0 0 0 0 0 
9300 6313 198 0 0 0 0 0 0 0 
9400 7438 298 0 0 0 0 0 0 0 
9500 7482 284 0 0 0 0 0 0 0 
9600 7607 272 0 0 0 0 0 0 0 
9700 7454 343 0 0 0 0 0 0 0 
9800 6445 239 0 0 0 0 0 0 0 
9900 5312 214 0 0 0 0 0 0 0 
10000 7223 122 0 0 0 0 0 0 0 
10100 7783 261 0 0 0 0 0 0 0 
10200 7806 248 0 0 0 0 0 0 0 
10300 7871 214 0 0 0 0 0 0 0 
10400 7424 247 0 0 0 0 0 0 0 
10500 5621 191 0 0 0 0 0 0 0 
10600 6378 305 0 0 0 0 0 0 0 
10700 7412 235 0 0 0 0 0 0 0 
10800 7796 392 0 0 0 0 0 0 0 
10900 7782 387 0 0 0 0 0 0 0 
11000 7526 365 0 0 0 0 0 0 0 
11100 6687 320 0 0 0 0 0 0 0 
11200 5305 349 0 0 0 0 0 0 0 
11300 6688 335 0 0 0 0 0 0 0 
11400 7321 293 0 0 0 0 0 0 0 
11500 7564 412 0 0 0 0 0 0 0 
11600 7420 412 0 0 0 0 0 0 0 
11700 6797 406 0 0 0 0 0 0 0 
11800 5715 249 0 0 0 0 0 0 0 
11900 5646 449 0 0 0 0 0 0 0 
12000 6995 384 0 0 0 0 0 0 0 
12100 7179 512 0 0 0 0 0 0 0 
12200 7140 632 0 0 0 0 0 0 0 
12300 6779 676 0 0 0 0 0 0 0 
12400 6531 571 0 0 0 0 0 0 0 
12500 5285 512 0 0 0 0 0 0 0 
12600 6514 775 0 0 0 0 0 0 0 
12700 7380 691 0 0 0 0 0 0 0 
12800 7371 857 0 0 0 0 0 0 0 
12900 7202 940 0 0 0 0 0 0 0 
13000 7167 946 0 0 0 0 0 0 0 
13100 6186 756 0 0 0 0 0 0 0 
13200 5709 620 0 0 0 0 0 0 0 
13300 7088 863 0 0 0 0 0 0 0 
13400 7296 740 0 0 0 0 0 0 0 
13500 7512 931 0 0 0 0 0 0 0 
13600 7235 941 0 0 0 0 0 0 0 
13700 6566 1152 0 0 0 0 0 0 0 
13800 5984 889 0 0 0 0 0 0 0 
13900 6160 750 0 1 0 0 0 0 0 
14000 7451 1178 0 25 0 0 0 0 0 
14100 7358 1016 0 25 0 0 0 0 0 
14200 7533 1264 0 25 0 0 0 0 0 
14300 6420 1124 0 25 0 0 0 0 0 
14400 6544 1450 0 25 0 0 0 0 0 
14500 5746 1571 0 23 0 0 0 0 0 
14600 6489 1237 0 50 0 0 0 0 0 
14700 7415 1792 0 50 0 0 0 0 0 
14800 6989 1597 0 43 0 0 0 0 0 
14900 6839 1766 0 47 0 0 0 0 0 
15000 6128 1432 0 41 0 0 0 0 0 
15100 5825 1487 0 42 0 0 0 0 0 
15200 6068 1503 0 27 0 0 0 0 0 
15300 6704 1468 0 41 0 0 0 0 0 
15400 6720 1570 0 48 0 0 0 0 0 
15500 6503 1554 0 39 0 0 0 0 0 
15600 6429 1894 0 38 0 0 0 0 0 
15700 5180 1257 0 42 0 0 0 0 0 
15800 6160 1836 0 8 0 0 0 0 0 
15900 6489 1868 0 47 0 0 0 0 0 
16000 6846 1935 0 38 0 0 0 0 0 
16100 6322 1624 0 43 0 0 0 0 0 
16200 6435 1998 0 75 0 0 0 0 0 
16300 7191 2305 0 69 0 0 0 0 0 
16400 5799 1639 0 69 0 0 0 0 0 
16500 5969 2049 0 67 0 0 0 0 0 
16600 6809 2193 0 113 0 0 0 0 0 
16700 6948 2265 0 107 0 0 0 0 0 
16800 5826 1693 0 98 0 0 0 0 0 
16900 7009 2220 0 135 0 0 0 0 0 
17000 6787 2426 0 117 0 0 0 0 0 
17100 5509 1730 0 75 0 0 0 0 0 
17200 6282 2446 0 44 0 0 0 0 0 
17300 6700 2597 0 125 0 0 0 0 0 
17400 6818 2274 0 95 0 0 0 0 0 
17500 5938 1857 0 54 0 14 0 0 0 
17600 6649 2532 0 60 25 16 0 0 0 
17700 6076 2551 0 66 25 19 0 0 0 
17800 5340 2110 0 68 13 16 0 0 0 
17900 5907 2325 0 94 22 47 0 0 0 
18000 6853 2800 0 100 23 50 0 0 0 
18100 6954 3064 0 116 1 50 0 0 0 
18200 5665 2139 0 114 44 59 0 0 0 
18300 6432 2911 0 114 21 42 0 0 0 
18400 6476 3426 0 155 25 42 0 0 0 
18500 5643 2699 0 107 23 10 0 0 0 
18600 6081 2583 0 189 21 45 0 0 0 
18700 6846 3669 0 210 1 24 0 0 0 
18800 6737 3722 0 78 20 25 0 0 0 
18900 5408 2725 0 165 23 25 0 0 0 
19000 5347 3145 0 288 0 25 0 0 0 
19100 6944 3890 0 250 0 25 0 0 0 
19200 6973 3458 0 285 0 4 0 0 0 
19300 4758 2037 0 224 0 25 0 0 0 
19400 7005 4286 0 277 0 20 0 0 0 
19500 7066 4309 0 291 0 25 0 0 0 
19600 4953 2589 0 275 0 16 0 0 0 
19700 5658 3340 0 310 0 46 0 0 0 
19800 6210 3731 0 221 0 25 0 0 0 
19900 6394 3607 0 408 0 25 0 0 0 
20000 4986 2798 0 379 0 44 0 0 0 
20100 6341 4309 0 160 0 40 0 0 0 
20200 6286 4161 0 470 0 46 0 0 0 
20300 5413 3495 0 483 0 15 0 0 0 
20400 5507 3635 0 328 0 94 0 0 0 
20500 6655 4507 0 568 0 48 0 0 0 
20600 6037 3948 0 508 0 48 0 0 0 
20700 5109 3202 0 480 0 40 0 0 0 
20800 6264 4402 0 475 0 43 0 0 0 
20900 5836 3831 0 604 0 25 0 0 0 
21000 5799 3844 0 514 0 24 0 0 0 
21100 4875 3304 0 488 0 23 0 0 0 
21200 6367 4220 0 927 0 22 0 0 0 
21300 6577 4626 0 768 0 31 0 0 0 
21400 5069 3673 0 312 0 44 0 0 0 
21500 5780 3670 0 824 0 48 0 0 0 
21600 6290 4454 0 915 0 23 0 0 0 
21700 5928 4230 0 507 0 25 0 0 0 
21800 4805 3006 0 1006 0 19 0 0 0 
21900 6284 4547 0 805 0 2 0 0 0 
22000 6616 4457 0 1114 0 48 0 0 0 
22100 5598 3788 0 894 0 50 0 0 0 
22200 5753 3725 0 1085 0 43 0 0 0 
22300 6104 4259 0 1210 0 44 0 0 0 
22400 5427 4003 0 813 0 46 0 0 0 
22500 4730 2966 0 1409 0 25 0 0 0 
22600 6175 4114 0 1114 0 76 0 0 0 
22700 5982 4183 0 1109 0 69 0 0 0 
22800 4877 2996 0 1283 0 71 0 0 0 
22900 6111 4462 0 1578 0 48 0 0 0 
23000 5970 4274 0 1234 0 46 0 0 0 
23100 5810 3780 0 1516 0 45 0 0 0 
23200 5647 3642 0 1590 0 45 0 0 0 
23300 6045 4393 0 1165 0 25 0 0 0 
23400 5646 3973 0 1366 0 25 0 0 0 
23500 6197 4170 0 1362 0 25 0 0 0 
23600 6317 4287 0 1619 0 23 0 0 0 
23700 5425 3745 0 1052 0 25 0 0 0 
23800 6603 4469 0 1942 0 32 0 0 0 
23900 5336 3374 0 1472 0 48 0 0 0 
24000 6151 4066 0 1781 0 46 0 0 0 
24100 6271 4156 0 2072 0 38 0 0 0 
24200 6028 4014 0 1783 0 44 0 0 0 
24300 5708 3729 0 1995 0 25 0 0 0 
24400 4971 3190 0 1227 0 4 0 0 0 
24500 6769 4343 0 2210 0 50 0 0 0 
24600 4982 3218 0 1243 0 48 0 0 0 
24700 5671 3751 0 1890 0 46 0 0 0 
24800 5898 3985 0 1618 0 49 0 0 0 
24900 6275 4127 0 2071 0 21 0 0 0 
25000 5041 3197 0 1982 0 23 0 0 0 
25100 5763 3767 0 1788 0 20 0 0 0 
25200 7052 4515 0 2444 0 25 0 0 0 
25300 4456 2586 0 1484 0 25 0 0 0 
25400 6436 4049 0 2593 0 25 0 0 0 
25500 5198 3320 0 1342 0 25 0 0 0 
25600 6496 4000 0 2608 0 25 0 0 0 
25700 4292 2568 0 1703 6 39 0 0 0 
25800 6307 4418 0 2669 24 21 0 0 0 
25900 6284 4014 0 2730 25 0 0 0 0 
26000 4753 2818 0 2108 0 0 0 0 0 
26100 6493 4049 0 3123 0 0 0 0 0 
26200 4647 2647 0 1714 0 0 0 0 0 
26300 6651 4054 0 3658 0 0 0 0 0 
26400 4805 2720 0 1950 0 0 0 0 0 
26500 6485 4245 0 3364 0 0 0 0 0 
26600 5403 3385 0 2559 0 0 0 0 0 
26700 5796 3475 0 3029 0 0 0 0 0 
26800 5862 3681 0 3066 0 0 0 0 0 
26900 4969 2881 0 2131 0 0 0 0 0 
27000 6718 3974 0 3331 0 0 0 0 0 
27100 4579 2651 0 1793 0 0 0 0 0 
27200 6550 4087 0 3681 0 0 0 0 0 
27300 4883 2890 0 2213 0 0 0 0 0 
27400 6296 4043 0 3438 0 0 0 0 0 
27500 4897 2848 0 2604 0 0 0 0 0 
27600 5663 3418 0 3187 0 0 0 0 0 
27700 5865 3996 0 3724 0 0 0 0 0 
27800 4715 2930 0 3094 0 0 0 0 0 
27900 5765 3994 0 3655 0 0 0 0 0 
28000 5089 3277 0 2946 0 0 0 0 0 
28100 6159 3804 0 3743 0 0 0 0 0 
28200 4684 3065 0 2399 0 0 0 0 0 
28300 6220 4253 0 3846 0 0 0 0 0 
28400 4963 3021 0 2460 0 0 0 0 0 
28500 6294 3786 0 3241 0 1 0 0 0 
28600 5896 3569 0 3040 0 0 0 0 0 
28700 4993 3074 0 2643 0 0 0 0 0 
28800 6209 3848 0 3473 0 0 0 0 0 
28900 5455 2933 0 2471 0 0 0 0 0 
29000 5752 3317 0 3061 0 0 0 0 0 
29100 4612 2544 0 2220 0 0 0 0 0 
29200 5374 2996 0 2718 0 0 0 0 0 
29300 5464 2919 0 2799 0 0 0 0 0 
29400 5012 2937 0 2634 0 0 0 0 0 
29500 6162 3683 0 3213 0 0 0 0 0 
29600 5371 3339 0 2661 0 0 0 0 0 
29700 6304 3788 0 3447 0 0 0 0 0 
29800 5133 2894 0 2605 0 0 0 0 0 
29900 5794 3658 0 3355 0 0 0 0 0 
30000 4567 2731 0 2563 0 0 0 0 0 
30100 5429 3492 0 3025 0 0 0 0 0 
30200 5374 3350 0 2961 0 0 0 0 0 
30300 5250 3424 0 3201 0 0 0 0 0 
30400 6139 3682 0 3360 0 0 0 0 0 
30500 5613 3366 0 3233 0 0 0 0 0 
30600 6350 3884 0 3906 0 0 0 0 0 
30700 5075 2807 0 2683 0 0 0 0 0 
30800 6190 3840 0 3506 0 2 0 0 0 
30900 5030 2737 0 2823 0 3 0 0 0 
31000 5651 3357 0 3108 0 0 0 0 0 
31100 4659 2694 0 2669 0 2 0 0 0 
31200 5299 3139 0 3023 0 1 0 0 0 
31300 5771 3404 1 3381 0 0 0 0 0 
31400 5450 3330 0 3312 0 2 0 0 0 
31500 6294 4031 0 3619 0 0 0 0 0 
31600 5731 3416 0 3205 0 1 0 0 0 
31700 6157 3756 1 3474 0 2 0 0 0 
31800 4652 2457 0 2671 0 2 0 0 0 
31900 5382 2984 0 2909 0 0 0 0 0 
32000 4890 2899 0 2795 0 0 0 0 0 
32100 5010 2795 1 2920 0 0 0 0 0 
32200 5259 2839 0 2761 0 1 0 0 0 
32300 5969 3228 0 3375 0 1 0 0 0 
32400 5298 3052 2 2999 0 0 0 0 0 
32500 6113 3245 5 3333 0 0 0 0 0 
32600 5996 3448 0 3695 0 0 0 0 0 
32700 5139 2947 3 2859 0 1 0 0 0 
32800 5691 2847 0 3067 0 1 0 0 0 
32900 5289 3032 0 3116 0 0 0 0 0 
33000 5867 3117 2 3532 0 1 0 0 0 
33100 4919 2771 5 2901 0 7 0 0 0 
33200 5724 3152 2 3390 0 0 0 0 0 
33300 5204 2671 25 3050 0 0 0 0 0 
33400 5546 3086 24 3156 0 0 0 0 0 
33500 4887 2568 0 2811 0 0 0 0 0 
33600 5690 2926 0 2953 0 0 0 0 0 
33700 5833 2926 1 3198 0 0 0 0 0 
33800 5201 2703 1 2640 0 0 0 0 0 
33900 5657 3070 0 3015 0 0 0 0 0 
34000 4968 2451 2 2591 0 0 0 0 0 
34100 5357 2813 0 2851 0 0 0 0 0 
34200 5400 2830 0 2784 0 0 0 0 0 
34300 5466 2749 0 2959 0 0 0 0 0 
34400 5553 2712 0 3086 0 0 0 0 0 
34500 5187 2518 0 2739 0 0 0 0 0 
34600 5187 2550 0 2727 0 0 0 0 0 
34700 5386 2528 4 2911 0 0 0 0 0 
34800 5286 2711 1 2839 0 0 0 0 0 
34900 5437 2370 0 2785 0 0 12 0 0 
35000 5159 2611 3 2791 0 0 0 0 0 
35100 5285 2482 0 2720 0 0 0 0 0 
35200 5102 2450 1 2570 0 1 0 0 0 
35300 5664 2776 0 3050 0 0 0 0 0 
35400 5155 2484 0 2645 0 0 0 0 0 
35500 5619 2923 1 3020 8 0 0 0 0 
35600 5056 2309 2 2521 23 0 0 0 0 
35700 5778 2975 2 3048 0 0 0 0 0 
35800 5333 2516 2 2728 0 0 0 0 0 
35900 5218 2610 0 2826 0 0 0 0 0 
36000 6447 3124 4 3392 0 0 0 0 0 
36100 5198 2287 2 2603 0 0 0 0 0 
36200 6197 3123 0 3416 0 0 0 0 0 
36300 4456 2009 1 2141 0 0 0 0 0 
36400 6681 3303 0 3565 0 0 0 0 0 
36500 4379 1973 8 2107 0 0 0 0 0 
36600 5858 2958 0 2928 25 0 0 0 0 
36700 5618 2621 0 2748 25 0 0 0 0 
36800 5551 2625 0 2890 21 0 0 0 0 
36900 5509 2816 1 2926 21 0 0 0 0 
37000 5126 2330 1 2697 23 0 0 0 0 
37100 6264 3072 0 3408 0 0 0 0 0 
37200 4971 2152 0 2479 0 0 0 0 0 
37300 5672 2625 0 2907 0 0 0 0 0 
37400 5835 2500 0 2836 0 0 0 0 0 
37500 5256 2427 0 2672 0 0 0 0 0 
37600 6046 2765 0 2854 0 0 0 0 0 
37700 6173 2749 0 2916 0 0 0 0 0 
37800 5617 2577 0 2705 1 0 0 0 0 
37900 5783 2678 0 2672 1 0 0 0 0 
38000 5673 2787 0 2768 0 0 0 0 0 
38100 5850 2777 0 2810 2 0 0 0 0 
38200 5896 2842 0 2831 0 0 0 0 0 
38300 6037 2826 0 2822 0 0 0 0 0 
38400 6072 2641 0 2866 0 0 0 0 0 
38500 5459 2488 0 2302 0 0 0 0 0 
38600 6293 2865 0 2981 0 0 0 0 0 
38700 5732 2569 0 2592 0 0 0 0 0 
38800 5269 2523 0 2437 0 0 0 0 0 
38900 6283 2900 0 2977 0 0 0 0 0 
39000 5585 2471 0 2499 0 0 0 0 0 
39100 6444 3347 0 3290 0 0 0 0 0 
39200 4781 2055 0 2109 0 0 0 0 0 
39300 6023 2725 0 3018 0 0 0 0 0 
39400 5437 2417 0 2356 0 0 0 0 0 
39500 5449 2578 0 2708 0 0 0 0 0 
39600 5941 2759 0 2653 0 0 0 0 0 
39700 5691 2504 0 2500 0 0 0 0 0 
39800 5557 2757 2 2509 0 0 0 0 0 
39900 5390 2558 1 2230 0 0 0 0 0 
40000 5408 2534 0 2593 0 0 0 0 0 
40100 5303 2399 1 2087 0 0 0 0 0 
40200 5736 2899 0 2783 0 0 0 0 0 
40300 5401 2517 1 2355 0 0 0 0 0 
40400 5586 2762 0 2768 0 0 0 0 0 
40500 4893 2316 0 2188 0 0 0 0 0 
40600 4929 2405 0 2078 0 0 0 0 0 
40700 5545 2611 0 2272 0 0 0 0 0 
40800 5478 2622 1 2213 0 0 0 0 0 
40900 5351 2728 0 2478 0 0 0 0 0 
41000 5323 2570 0 2344 1 0 0 0 0 
41100 5084 2427 0 2267 0 0 0 0 0 
41200 5350 2529 0 2404 0 0 0 0 0 
41300 4875 2338 0 1951 0 0 0 0 0 
41400 5725 2878 0 2563 0 0 0 0 0 
41500 5403 2742 0 2237 0 0 0 0 0 
41600 5749 2921 0 2726 0 0 0 0 0 
41700 5764 2904 0 2598 0 0 0 0 0 
41800 5439 2584 0 2371 14 0 0 0 0 
41900 5789 2912 0 2718 14 0 0 0 0 
42000 5073 2615 0 2124 0 0 0 0 0 
42100 5729 2787 0 2684 0 0 0 0 0 
42200 5574 2713 0 2710 0 0 0 0 0 
42300 5732 2635 0 2786 0 0 0 0 0 
42400 5342 2604 0 2775 1 0 0 0 0 
42500 4923 2279 0 2277 0 0 0 0 0 
42600 4925 2231 0 2410 0 0 0 0 0 
42700 4821 2228 0 2342 0 0 0 0 0 
42800 4763 2096 0 2346 0 0 0 0 0 
42900 5048 2346 0 2530 0 0 0 0 0 
43000 4251 1914 0 1981 0 0 0 0 0 
43100 5400 2585 0 2688 0 0 0 0 0 
43200 4836 2236 0 2301 0 0 0 0 0 
43300 5398 2445 0 2639 0 0 0 0 0 
43400 4597 2138 0 1975 0 0 0 0 0 
43500 5235 2459 0 2393 4 0 0 0 0 
43600 4552 2105 0 2065 3 0 0 0 0 
43700 5483 2823 0 2608 3 0 0 0 0 
43800 5451 2844 0 2623 2 0 0 0 0 
43900 5507 2835 1 2814 8 0 0 0 0 
44000 5270 2728 1 2592 4 0 0 0 0 
44100 5741 2799 0 2832 10 0 0 0 0 
44200 5170 2369 0 2615 5 0 0 0 0 
44300 5343 2278 0 2561 8 0 0 0 0 
44400 5572 2732 2 2849 7 0 0 0 0 
44500 5031 2351 1 2438 10 0 0 0 0 
44600 5888 2787 0 2963 11 0 0 0 0 
44700 5030 2366 0 2427 5 1 0 0 0 
44800 5673 2690 2 2659 4 0 0 0 0 
44900 4945 2311 1 2401 0 0 0 0 0 
45000 4739 2315 0 2355 3 0 0 0 0 
45100 4924 2329 1 2391 4 0 0 0 0 
45200 5566 2665 0 2718 3 0 0 0 0 
45300 4880 2321 0 2610 0 0 0 0 0 
45400 5766 2794 1 2997 13 1 0 0 0 
45500 4900 2400 0 2624 7 0 0 0 0 
45600 5308 2456 0 2756 8 0 0 0 0 
45700 4713 2179 0 2308 3 0 0 0 0 
45800 4936 2461 0 2600 12 0 0 0 0 
45900 4592 2027 0 2210 2 0 0 0 0 
46000 5338 2620 0 2728 5 0 0 0 0 
46100 4577 2171 0 2396 3 0 0 0 0 
46200 5601 2832 0 3002 0 0 0 0 0 
46300 4995 2601 0 2748 0 2 0 0 0 
46400 5035 2458 0 2666 7 5 0 0 0 
46500 4936 2814 0 2921 2 8 0 0 0 
46600 4520 2243 0 2265 5 24 0 0 0 
46700 4930 2463 0 2718 3 8 0 0 0 
46800 4365 2242 0 2197 0 5 0 0 0 
46900 5103 2626 0 2795 0 8 0 0 0 
47000 4969 2497 2 2431 0 2 0 0 0 
47100 5465 2699 0 2668 0 18 0 0 0 
47200 4677 2311 0 2308 0 1 0 0 0 
47300 5192 2569 0 2589 0 0 0 0 0 
47400 4981 2580 0 2579 0 0 0 0 0 
47500 5416 2703 1 2943 0 0 0 0 0 
47600 4428 2250 1 2320 0 0 0 0 0 
47700 5556 2944 0 3005 0 0 0 0 0 
47800 4508 2213 0 2290 0 0 0 0 0 
47900 5567 2835 2 2926 16 0 0 0 0 
48000 4808 2315 1 2382 23 0 0 0 0 
48100 4992 2688 5 2812 18 0 0 0 0 
48200 4389 2175 3 2176 16 2 0 0 0 
48300 4977 2565 4 2785 0 1 0 0 0 
48400 4500 2175 6 2438 0 2 0 0 0 
48500 4432 2116 3 2380 0 0 0 0 0 
48600 5169 2573 4 2885 0 2 0 0 0 
48700 4383 2192 2 2301 0 0 0 0 0 
48800 5139 2747 4 2829 0 1 0 0 0 
48900 3856 1864 4 1968 0 0 0 0 0 
49000 5573 2959 1 3059 0 2 0 0 0 
49100 4813 2709 4 2686 5 3 0 0 0 
49200 5283 3055 3 3020 2 1 0 0 0 
49300 5105 2754 2 2711 4 2 0 0 0 
49400 4782 2483 0 2563 3 0 0 0 0 
49500 5447 3015 3 2962 5 2 0 0 0 
49600 3560 1817 0 1883 5 1 0 0 0 
49700 5569 3036 1 3174 0 2 0 0 0 
49800 4261 2227 2 2082 5 4 0 0 0 
49900 5579 3119 3 2938 8 1 0 0 0 
50000 5097 2833 1 2738 8 1 0 0 0 
50100 4903 2571 0 2468 7 12 0 0 0 
50200 4838 2754 0 2708 3 2 0 0 0 
50300 5007 2574 1 2423 3 22 0 0 0 
50400 5282 2909 0 2580 3 1 0 0 0 
50500 4675 2554 5 2176 7 14 0 0 0 
50600 4987 2896 0 2550 8 4 0 0 0 
50700 5271 2659 18 2412 10 38 0 0 0 
50800 4886 2765 13 2530 3 22 0 0 0 
50900 4557 2595 1 2240 6 10 0 0 0 
51000 4403 2227 13 1953 10 7 0 0 0 
51100 5370 3097 0 2446 8 0 0 0 0 
51200 4569 2700 0 2119 6 0 0 0 0 
51300 5527 2908 0 2633 2 0 0 0 0 
51400 4783 2657 0 2313 3 0 0 0 0 
51500 5118 2819 0 2483 3 0 0 0 0 
51600 4872 2679 0 2340 2 0 0 0 0 
51700 4833 2583 1 2202 5 0 0 0 0 
51800 5079 2959 12 2503 1 0 0 0 0 
51900 5022 2746 0 2114 0 0 0 0 0 
52000 4578 2826 0 2446 0 0 0 0 0 
52100 5335 2919 1 2337 2 0 15 0 0 
52200 4831 2847 0 2387 7 0 11 0 0 
52300 5598 3103 0 2501 0 0 13 0 0 
52400 5297 2913 0 2362 0 0 10 0 0 
52500 5470 3149 0 2414 0 0 16 0 0 
52600 5589 3180 0 2445 0 0 22 0 0 
52700 4878 2811 0 2260 0 0 12 0 0 
52800 5468 3096 1 2510 0 0 34 0 0 
52900 4410 2539 0 2005 0 0 8 0 0 
53000 5698 3177 0 2630 0 0 45 0 0 
53100 4331 2427 0 1956 0 0 4 0 0 
53200 5594 3181 0 2496 0 0 43 0 0 
53300 4705 2464 0 1902 1 0 0 0 0 
53400 5689 3469 1 2658 0 9 63 0 0 
53500 5115 2780 0 2278 0 0 32 0 0 
53600 5513 3186 0 2413 0 0 24 0 0 
53700 5475 3236 1 2501 0 0 20 0 0 
53800 4961 2689 0 1994 0 0 13 0 0 
53900 5961 3242 0 2618 0 0 7 0 0 
54000 4979 2533 0 1995 0 0 0 0 0 
54100 5844 3203 0 2541 1 0 0 0 0 
54200 4782 2320 0 1868 0 0 0 0 0 
54300 5463 2914 0 2488 0 0 0 0 0 
54400 5234 2774 0 2310 0 0 0 0 0 
54500 4882 2708 0 2408 12 0 0 0 0 
54600 5888 3248 1 2777 1 0 0 0 0 
54700 4655 2423 1 2264 13 0 0 0 0 
54800 5654 2941 0 2716 4 0 0 0 0 
54900 4421 2043 1 2072 0 0 0 0 0 
55000 5634 2987 0 2879 0 0 0 0 0 
55100 4373 2200 0 2017 0 0 0 0 0 
55200 5705 2883 0 2667 0 0 0 0 0 
55300 5209 2519 0 2562 0 0 0 0 0 
55400 5335 2516 0 2452 0 0 0 0 0 
55500 5804 3143 0 3105 0 0 0 0 0 
55600 4602 2331 0 2204 0 0 0 0 0 
55700 6106 3389 0 3237 0 0 0 0 0 
55800 4592 2400 0 2464 0 0 0 0 0 
55900 6068 3138 0 3180 7 0 0 0 0 
56000 4699 2500 0 2386 2 0 0 0 0 
56100 5275 2997 0 2848 3 0 0 0 0 
56200 5102 2968 0 2670 7 0 0 0 0 
