# Avida deme reaction diversity replication data
# Sat Feb 18 01:08:21 2017
#  1: Update [update]
#  2: Mean number of different reactions by deme [demereact]
#  3: Mean number of deme switch penalties per org  [orgpen]
#  4: Mean shannon mutual information per deme [shannon]
#  5: Mean shannon normalized mutual information per deme [shannonnorm]
#  6: Mean number of orgs that perform a reaction [meanreact]
#  7: Mean percent of orgs that replicate [meanperrepros]

11300 1 0 0 0 24.16 1.51202 
11400 1.06 5.2869 0.00265168 0.000843095 24.01 1.62512 
11500 1.08 7.04233 0.00317416 0.00100541 24.13 1.67267 
11600 1.08 7.04233 0.00317416 0.00100541 24.07 1.68432 
11700 1.11 9.50652 0.00601297 0.00196388 23.59 1.78056 
11800 1.11 9.60745 0.00490481 0.0016003 23.3 1.81911 
11900 1 0 0 0 24.16 1.52291 
12000 1.04 3.2503 0.00145649 0.000478397 24.04 1.60638 
12100 1.07 5.84682 0.00381139 0.00122093 24.02 1.65946 
12200 1.12 10.3245 0.00487239 0.00155055 24.05 1.75497 
12300 1.12 10.3245 0.00487239 0.00155055 23.88 1.78199 
12400 1.2 16.9173 0.00773118 0.00248428 23.85 1.94701 
12500 1.1 8.7825 0.000841299 0.000264894 24.28 1.67536 
12600 1.03 2.65785 0.000291914 9.30997e-05 23.86 1.53719 
12700 1.08 6.62963 0.00439113 0.00144843 23.84 1.64335 
12800 1.09 7.52303 0.00439113 0.00144843 23.68 1.67267 
12900 1.2 16.6443 0.0123486 0.00394969 23.7 1.89318 
13000 1.22 18.2836 0.0126995 0.00406888 23.68 1.95493 
13100 1.19 15.1834 0.013832 0.00435231 24.09 1.92996 
13200 1.09 7.99227 0.00183962 0.000577067 24.18 1.68678 
13300 1.13 10.8689 0.00731639 0.002289 23.8 1.75506 
13400 1.18 14.5011 0.011003 0.00343433 23.85 1.85901 
13500 1.21 17.0433 0.011295 0.00352743 23.85 1.91327 
13600 1.33 27.1352 0.0156598 0.0049133 23.78 2.15836 
13700 1.28 23.131 0.0117209 0.00368962 23.81 2.11534 
13800 1.12 9.13639 0.0118004 0.0037265 23.73 1.74204 
13900 1.12 10.4271 0.00406198 0.00128731 23.97 1.77887 
