# Avida Dominant Data
# Sat Feb 18 01:08:20 2017
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

7300 97 387 0.250646 0.00258398 100 100 0 232 13 13 0 0 0.250646 1 100-aaaaa 
7400 97 387 0.250646 0.00258398 100 100 0 400 18 18 0 0 0.250646 1 100-aaaaa 
7500 97 387 0.250646 0.00258398 100 100 0 400 16 16 0 0 0.250646 1 100-aaaaa 
7600 97 387 0.250646 0.00258398 100 100 0 400 18 18 0 0 0.250646 1 100-aaaaa 
7700 97 387 0.250646 0.00258398 100 100 0 400 25 25 0 0 0.250646 1 100-aaaaa 
7800 97 387 0.250646 0.00258398 100 100 0 400 25 25 0 0 0.250646 1 100-aaaaa 
7900 97 387 0.250646 0.00258398 100 100 0 155 8 8 0 0 0.250646 1 100-aaaaa 
8000 97 387 0.250646 0.00258398 100 100 0 162 0 0 0 0 0.250646 1 100-aaaaa 
8100 97 387 0.250646 0.00258398 100 100 0 200 4 4 0 0 0.250646 1 100-aaaaa 
8200 97 387 0.250646 0.00258398 100 100 0 175 8 8 0 0 0.250646 1 100-aaaaa 
8300 97 387 0.250646 0.00258398 100 100 0 150 8 8 0 0 0.250646 1 100-aaaaa 
8400 97 387 0.250646 0.00258398 100 100 0 150 7 7 0 0 0.250646 1 100-aaaaa 
8500 97 387 0.250646 0.00258398 100 100 0 150 4 4 0 0 0.250646 1 100-aaaaa 
8600 96 383 0.250653 0.00261097 100 100 0 75 7 7 0 0 0.250653 3938 100-aadhz 
8700 97 386 0.251295 0.00259067 100 100 0 125 9 9 0 0 0.251295 1951 100-aabpv 
8800 97 386 0.251295 0.00259067 100 100 0 125 6 6 0 0 0.251295 1951 100-aabpv 
8900 97 386 0.251295 0.00259067 100 100 0 100 6 6 0 0 0.251295 2637 100-aachl 
9000 97 386 0.251295 0.00259067 100 100 0 100 9 9 0 0 0.251295 2637 100-aachl 
9100 93 381 0.244094 0.00262467 100 100 0 100 5 5 0 0 0.244094 3497 100-aadaz 
9200 97 386 0.251295 0.00259067 100 100 0 100 1 1 0 0 0.251295 1951 100-aabpv 
9300 97 385 0.251948 0.0025974 100 100 0 125 13 13 0 0 0.251948 2630 100-aachd 
9400 97 386 0.251295 0.00259067 100 100 0 125 6 6 0 0 0.251295 1951 100-aabpv 
9500 97 385 0.251948 0.0025974 100 100 0 125 12 12 0 0 0.251948 2630 100-aachd 
9600 97 385 0.251948 0.0025974 100 100 0 125 8 8 0 0 0.251948 2630 100-aachd 
9700 97 431 0.225058 0.00232019 100 100 0 127 4 4 0 0 0.225058 4179 100-aadow 
9800 97 385 0.251948 0.0025974 100 100 0 100 3 3 0 0 0.251948 2630 100-aachd 
9900 97 386 0.251295 0.00259067 100 100 0 88 10 10 0 0 0.251295 4266 100-aadrj 
10000 97 386 0.251295 0.00259067 100 100 0 125 4 4 0 0 0.251295 4266 100-aadrj 
10100 97 431 0.225058 0.00232019 100 100 0 125 1 1 0 0 0.225058 4179 100-aadow 
10200 97 386 0.251295 0.00259067 100 100 0 125 6 6 0 0 0.251295 4266 100-aadrj 
10300 97 386 0.251295 0.00259067 100 100 0 125 10 10 0 0 0.251295 4266 100-aadrj 
10400 97 386 0.251295 0.00259067 100 100 0 125 5 5 0 0 0.251295 4266 100-aadrj 
10500 97 385 0.251948 0.0025974 100 100 0 100 3 3 0 0 0.251948 2630 100-aachd 
10600 97 386 0.251295 0.00259067 100 100 0 150 15 15 0 0 0.251295 4266 100-aadrj 
10700 97 386 0.251295 0.00259067 100 100 0 125 4 4 0 0 0.251295 4266 100-aadrj 
10800 97 431 0.225058 0.00232019 100 100 0 150 12 12 0 0 0.225058 4179 100-aadow 
10900 97 431 0.225058 0.00232019 100 100 0 150 11 11 0 0 0.225058 4179 100-aadow 
11000 97 431 0.225058 0.00232019 100 100 0 150 15 15 0 0 0.225058 4179 100-aadow 
11100 97 381 0.254593 0.00262467 100 100 0 100 7 7 0 0 0.254593 4723 100-aaebu 
11200 97 431 0.225058 0.00232019 100 100 0 100 6 6 0 0 0.225058 4179 100-aadow 
11300 97 385 0.251948 0.0025974 100 100 0 125 14 14 0 0 0.251948 4372 100-aadtx 
11400 97 386 0.251295 0.00259067 100 100 0 125 10 10 0 0 0.251295 4266 100-aadrj 
11500 97 387 0.250646 0.00258398 100 100 0 125 19 19 0 0 0.250646 3227 100-aacut 
11600 97 386 0.251295 0.00259067 100 100 0 125 11 11 0 0 0.251295 4142 100-aadnt 
11700 97 386 0.251295 0.00259067 100 100 0 125 4 4 0 0 0.251295 4266 100-aadrj 
11800 97 384 0.252604 0.00260417 100 100 0 125 2 2 0 0 0.252604 4442 100-aadwi 
11900 97 386 0.251295 0.00259067 100 100 0 83 4 4 0 0 0.251295 4266 100-aadrj 
12000 97 384 0.252604 0.00260417 100 100 0 125 15 15 0 0 0.252604 4442 100-aadwi 
12100 97 387 0.250646 0.00258398 100 100 0 125 11 11 0 0 0.250646 1 100-aaaaa 
12200 97 384 0.252604 0.00260417 100 100 0 125 14 14 0 0 0.252604 4442 100-aadwi 
12300 97 387 0.250646 0.00258398 100 100 0 125 4 4 0 0 0.250646 1 100-aaaaa 
12400 97 384 0.252604 0.00260417 100 100 0 125 9 9 0 0 0.252604 4442 100-aadwi 
12500 97 382 0.253927 0.0026178 100 100 0 100 6 6 0 0 0.253927 6476 100-aafjk 
12600 97 381 0.254593 0.00262467 100 100 0 150 7 7 0 0 0.254593 5793 100-aaexd 
12700 97 387 0.250646 0.00258398 100 100 0 150 8 8 0 0 0.250646 1 100-aaaaa 
12800 97 381 0.254593 0.00262467 100 100 0 150 14 14 0 0 0.254593 5793 100-aaexd 
12900 97 431 0.225058 0.00232019 100 100 0 182 10 10 0 0 0.225058 4179 100-aadow 
13000 97 431 0.225058 0.00232019 100 100 0 175 1 1 0 0 0.225058 4179 100-aadow 
13100 97 431 0.225058 0.00232019 100 100 0 150 7 7 0 0 0.225058 4179 100-aadow 
13200 97 381 0.254593 0.00262467 100 100 0 104 2 2 0 0 0.254593 5793 100-aaexd 
13300 97 381 0.254593 0.00262467 100 100 0 175 11 11 0 0 0.254593 5793 100-aaexd 
13400 97 381 0.254593 0.00262467 100 100 0 175 12 12 0 0 0.254593 5793 100-aaexd 
13500 97 381 0.254593 0.00262467 100 100 0 175 4 4 0 0 0.254593 5793 100-aaexd 
13600 97 381 0.254593 0.00262467 100 100 0 150 3 3 0 0 0.254593 5793 100-aaexd 
13700 97 431 0.225058 0.00232019 100 100 0 150 8 8 0 0 0.225058 4179 100-aadow 
13800 97 431 0.225058 0.00232019 100 100 0 125 13 13 0 0 0.225058 4179 100-aadow 
13900 97 381 0.254593 0.00262467 100 100 0 100 9 9 0 0 0.254593 5793 100-aaexd 
14000 97 431 0.225058 0.00232019 100 100 0 150 1 1 0 0 0.225058 4179 100-aadow 
14100 97 431 0.225058 0.00232019 100 100 0 150 4 4 0 0 0.225058 4179 100-aadow 
14200 97 431 0.225058 0.00232019 100 100 0 150 6 6 0 0 0.225058 4179 100-aadow 
14300 97 383 0.253264 0.00261097 100 100 0 125 7 7 0 0 0.253264 6163 100-aafdw 
14400 97 431 0.225058 0.00232019 100 100 0 175 1 1 0 0 0.225058 4179 100-aadow 
14500 97 431 0.225058 0.00232019 100 100 0 175 5 5 0 0 0.225058 4179 100-aadow 
14600 97 383 0.253264 0.00261097 100 100 0 150 4 4 0 0 0.253264 6163 100-aafdw 
14700 97 431 0.225058 0.00232019 100 100 0 169 7 7 0 0 0.225058 4179 100-aadow 
14800 97 431 0.225058 0.00232019 100 100 0 175 14 14 0 0 0.225058 4179 100-aadow 
14900 97 431 0.225058 0.00232019 100 100 0 175 18 18 0 0 0.225058 4179 100-aadow 
